,date,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
7287,348,1017.3,6.4,2.7,-0.1,-5.1,58.3,30.0,8.3,290,5.3,0.0
7288,349,1018.2,11.0,5.3,0.4,-3.9,52.5,29.0,7.3,90,3.6,0.0
7289,350,1012.1,12.9,7.8,2.1,0.0,58.9,61.0,6.6,70,3.2,0.0
7290,351,1005.4,10.2,7.7,3.2,4.5,81.4,86.0,0.0,290,4.5,1.0
7291,352,1013.2,5.2,0.8,-1.7,-5.2,64.6,35.0,8.4,270,4.2,0.0
7292,353,1015.3,3.1,-0.8,-4.5,-10.8,47.8,18.0,8.5,290,4.8,0.0
7293,354,1018.6,2.0,-1.1,-3.5,-12.2,45.3,14.0,8.9,340,3.9,0.0
7294,355,1016.4,1.5,-1.2,-5.1,-6.6,68.1,55.0,1.9,50,2.9,1.0
7295,356,1010.1,8.4,4.1,0.3,-2.4,63.4,78.0,5.2,70,3.5,1.0
7296,357,1011.5,5.2,3.4,0.3,0.3,80.4,61.0,2.4,320,4.2,1.0
7297,358,1016.6,6.5,0.8,-2.9,-4.8,67.9,8.0,8.0,50,3.1,0.0
7298,359,1013.1,6.6,2.0,-2.7,-5.2,60.8,59.0,3.3,50,3.2,0.0
7299,360,1007.2,4.1,2.0,-2.4,-5.4,59.0,54.0,1.3,290,5.2,1.0
7300,361,1014.1,2.6,-1.7,-4.6,-12.4,45.4,0.0,9.0,340,4.3,0.0
7301,362,1017.7,6.1,1.1,-3.6,-9.0,47.6,35.0,5.8,70,3.7,0.0
7302,363,1015.0,6.2,3.8,1.1,-5.4,52.5,90.0,0.0,70,4.4,1.0
7303,364,1013.0,6.8,2.7,-5.7,-2.3,70.3,75.0,0.0,320,7.4,1.0
7304,365,1023.7,-4.5,-7.9,-10.9,-19.5,39.3,13.0,9.1,290,7.5,0.0
7305,1,1021.1,0.3,-2.2,-6.5,-8.1,64.4,89.0,0.8,50,2.6,1.0
7306,2,1018.7,3.8,1.0,-0.7,-4.8,65.4,79.0,0.0,50,4.0,0.0
7307,3,1016.4,4.6,-0.1,-3.4,-8.4,56.9,0.0,8.8,290,3.5,0.0
7308,4,1015.4,6.1,1.2,-2.8,-8.2,50.8,21.0,7.9,50,4.5,0.0
7309,5,1019.7,6.6,1.3,-3.2,-9.5,45.6,39.0,7.1,50,2.9,0.0
7310,6,1015.3,4.6,3.1,0.6,-3.5,65.4,98.0,0.0,70,5.4,1.0
7311,7,999.3,7.7,6.3,4.2,5.5,95.0,100.0,0.0,70,6.3,1.0
7312,8,1003.6,8.9,2.4,-0.4,0.3,86.1,96.0,0.0,270,6.3,1.0
7313,9,1013.4,2.0,-1.2,-3.1,-6.9,65.3,16.0,8.7,290,4.3,0.0
7314,10,1013.0,4.2,-0.6,-4.3,-7.1,62.9,31.0,7.5,290,3.7,0.0
7315,11,1009.4,3.9,-0.1,-2.6,-7.0,60.9,36.0,8.1,290,4.8,0.0
7316,12,1007.5,2.8,-1.0,-3.5,-7.7,61.5,36.0,8.6,290,4.1,0.0
7317,13,1012.4,0.2,-2.9,-4.7,-12.2,51.0,14.0,8.1,290,4.9,0.0
7318,14,1015.0,2.6,-2.3,-5.7,-13.0,45.3,10.0,8.5,290,3.3,0.0
7319,15,1017.6,2.2,-2.7,-6.4,-13.4,44.8,1.0,9.2,270,4.5,0.0
7320,16,1016.3,3.2,-1.7,-5.5,-13.0,43.0,50.0,8.3,320,4.4,0.0
7321,17,1012.6,4.9,-0.6,-4.8,-11.7,43.9,48.0,7.6,290,3.8,0.0
7322,18,1010.9,5.9,0.3,-4.1,-10.0,48.1,21.0,9.1,270,4.2,0.0
7323,19,1008.0,5.3,1.9,-0.4,-4.5,62.8,48.0,4.8,270,6.1,1.0
7324,20,1012.2,5.5,0.7,-3.3,-9.7,46.8,23.0,8.7,270,5.7,0.0
7325,21,1018.8,5.5,-0.4,-5.6,-13.9,36.9,29.0,9.2,320,3.5,0.0
7326,22,1014.6,7.8,3.0,-0.1,-10.9,36.0,78.0,3.7,50,3.2,0.0
7327,23,1013.5,9.9,4.6,0.0,-5.4,49.3,34.0,8.8,290,4.7,0.0
7328,24,1019.5,7.4,2.8,-1.3,-3.7,63.0,30.0,8.8,290,3.7,0.0
7329,25,1018.7,8.8,4.3,0.6,-2.2,63.1,74.0,3.6,290,3.9,0.0
7330,26,1016.5,11.9,5.5,-0.2,-3.2,56.3,58.0,7.3,70,6.1,0.0
7331,27,1010.4,7.5,5.9,4.8,-4.5,48.1,95.0,0.0,70,7.0,1.0
7332,28,1007.7,9.9,6.8,4.3,-3.3,49.4,73.0,0.0,50,5.4,0.0
7333,29,1005.3,9.6,6.0,3.2,-4.8,46.4,66.0,3.1,70,3.6,0.0
7334,30,1004.4,10.4,5.2,1.4,-5.4,47.0,40.0,5.5,70,3.0,0.0
7335,31,1009.0,8.9,3.9,1.4,-3.3,59.6,48.0,6.1,270,4.4,0.0
7336,32,1013.4,7.6,2.6,-1.2,-3.2,66.6,34.0,5.3,290,4.7,0.0
7337,33,1014.7,5.3,1.5,-2.1,-7.8,52.3,61.0,4.8,290,4.7,0.0
7338,34,1016.3,3.0,-0.4,-2.9,-11.8,43.6,15.0,9.6,270,5.7,0.0
7339,35,1015.8,3.9,-1.6,-6.0,-11.0,50.3,39.0,6.4,320,6.2,1.0
7340,36,1021.0,-4.9,-8.3,-11.0,-20.4,37.3,0.0,9.7,320,5.5,0.0
7341,37,1023.0,0.4,-6.4,-11.8,-19.2,36.4,9.0,9.7,290,4.0,0.0
7342,38,1018.5,2.2,-1.7,-7.2,-12.9,45.1,89.0,6.1,290,3.5,0.0
7343,39,1016.7,3.7,-0.1,-2.3,-10.1,48.1,25.0,9.6,320,5.3,0.0
7344,40,1014.6,4.1,-0.5,-5.6,-9.8,51.1,28.0,9.6,270,4.4,0.0
7345,41,1013.4,9.6,4.0,-0.7,-6.5,49.4,11.0,9.7,290,4.2,0.0
7346,42,1016.3,14.6,6.8,-0.5,-7.9,37.0,23.0,7.6,50,3.6,0.0
7347,43,1006.4,8.2,7.4,6.5,2.1,73.4,99.0,0.0,70,5.0,1.0
7348,44,1008.8,8.7,6.5,4.9,4.0,84.8,91.0,1.3,290,3.2,0.0
7349,45,1010.4,14.7,8.1,3.2,2.5,70.3,21.0,8.7,290,3.0,0.0
7350,46,1007.3,15.6,9.8,6.2,2.4,63.0,58.0,5.0,70,5.0,1.0
7351,47,1002.6,7.7,-1.4,-4.3,-4.3,81.1,89.0,1.6,270,6.6,1.0
7352,48,1007.4,-3.9,-5.9,-7.1,-11.6,64.3,65.0,3.2,320,5.6,1.0
7353,49,1016.7,1.3,-4.1,-8.3,-14.8,44.0,0.0,10.1,290,4.1,0.0
7354,50,1019.3,6.4,1.0,-4.4,-6.9,56.8,60.0,7.4,50,3.2,0.0
7355,51,1022.6,10.8,4.6,-0.6,-2.4,62.6,25.0,9.4,50,3.3,0.0
7356,52,1018.5,10.9,6.7,2.1,0.5,66.3,93.0,1.1,200,5.3,1.0
7357,53,1014.2,7.9,4.0,0.0,-3.1,62.0,59.0,5.9,270,8.2,1.0
7358,54,1018.2,8.0,2.5,-2.5,-7.9,48.6,9.0,10.2,270,4.2,0.0
7359,55,1013.6,12.2,7.0,0.8,-2.4,51.8,70.0,7.7,50,3.4,0.0
7360,56,1007.4,9.4,6.7,4.7,2.1,73.5,75.0,0.6,70,6.8,1.0
7361,57,1012.7,10.4,6.4,2.8,-1.1,59.6,53.0,4.8,50,4.0,0.0
7362,58,1017.0,12.5,6.1,1.3,-3.0,54.0,26.0,10.4,70,4.4,0.0
7363,59,1011.9,5.9,4.5,3.6,1.0,79.4,98.0,0.0,50,4.2,1.0
7364,60,1007.7,13.0,7.7,4.5,1.7,68.6,30.0,9.5,50,4.2,1.0
7365,61,1007.9,10.1,5.8,3.2,1.0,71.8,81.0,0.2,270,4.7,1.0
7366,62,1013.1,7.6,3.4,0.0,-5.2,55.3,16.0,10.0,290,4.9,0.0
7367,63,1013.3,10.5,4.8,0.3,-3.2,57.0,65.0,4.1,70,4.7,0.0
7368,64,1011.4,4.6,2.2,-1.3,-6.5,53.4,51.0,6.6,270,6.8,0.0
7369,65,1014.5,6.3,1.4,-2.8,-8.9,47.5,0.0,10.9,270,4.1,0.0
7370,66,1011.7,10.1,3.7,-2.5,-7.8,46.8,25.0,10.6,50,3.6,0.0
7371,67,1007.5,14.2,7.0,1.3,-6.5,39.5,54.0,5.9,70,4.1,0.0
7372,68,1008.0,16.9,9.3,2.3,-3.5,43.8,3.0,10.7,290,4.6,0.0
7373,69,1003.6,17.6,11.1,4.8,-3.5,37.6,65.0,7.1,320,4.5,0.0
7374,70,997.6,10.8,6.4,3.2,2.6,78.4,75.0,0.0,290,5.3,1.0
7375,71,1007.7,8.3,3.8,0.0,-8.4,41.8,0.0,11.2,270,5.5,0.0
7376,72,1010.9,13.3,6.8,0.2,-4.3,49.8,40.0,8.1,250,5.4,0.0
7377,73,1011.3,8.7,4.9,-0.1,-8.7,41.0,66.0,9.7,320,5.4,1.0
7378,74,1005.0,8.6,3.6,-2.7,-6.9,48.1,21.0,10.0,250,6.8,0.0
7379,75,1001.4,8.5,4.0,0.2,-7.3,48.3,31.0,8.5,320,7.8,0.0
7380,76,1011.4,9.1,3.6,-2.1,-8.8,42.4,10.0,11.3,250,5.2,0.0
7381,77,1005.0,12.3,6.6,3.1,0.5,65.8,48.0,4.2,230,5.2,0.0
7382,78,1002.6,17.0,10.0,2.7,-3.5,45.8,0.0,11.1,250,4.4,0.0
7383,79,995.6,12.1,9.1,5.8,-1.3,49.0,34.0,7.7,270,8.2,0.0
7384,80,1003.3,14.0,8.8,3.1,-5.6,39.6,4.0,11.0,200,6.6,0.0
7385,81,1001.3,19.5,12.8,7.9,4.0,56.5,69.0,6.1,180,5.1,0.0
7386,82,1004.0,16.5,11.0,6.1,-5.8,37.5,1.0,11.6,290,5.6,0.0
7387,83,1006.7,17.0,10.6,5.4,-3.6,37.9,0.0,11.5,270,4.8,0.0
7388,84,1009.8,17.9,11.4,5.3,-4.4,35.0,0.0,11.5,270,4.0,0.0
7389,85,1009.7,19.2,12.5,6.1,-3.7,33.6,40.0,9.2,290,5.3,0.0
7390,86,1004.9,20.6,14.8,8.1,4.2,53.8,69.0,4.3,70,5.3,1.0
7391,87,1003.2,15.8,11.9,6.7,1.8,56.4,51.0,7.4,290,5.8,1.0
7392,88,1010.8,12.8,7.7,4.5,-15.8,17.9,51.0,9.1,360,5.5,0.0
7393,89,1010.9,16.1,8.7,1.3,-8.0,30.6,15.0,11.6,290,4.6,0.0
7394,90,1010.1,16.9,10.2,4.3,-4.7,38.4,9.0,11.7,270,4.1,0.0
7395,91,1007.0,18.6,11.9,4.7,-4.1,34.5,55.0,10.0,270,4.4,0.0
7396,92,1004.5,17.4,11.3,6.0,-4.3,35.6,35.0,8.6,290,7.3,0.0
7397,93,1011.6,15.5,9.3,3.4,-4.7,41.4,26.0,10.6,250,5.5,0.0
7398,94,1010.5,16.3,10.0,5.3,0.2,53.8,13.0,10.7,270,5.7,0.0
7399,95,1008.6,13.3,8.9,5.0,-9.1,36.4,8.0,10.4,290,6.3,0.0
7400,96,1011.8,13.7,7.2,1.9,-11.2,29.5,0.0,12.1,270,5.4,0.0
7401,97,1010.0,16.1,9.3,2.9,-5.1,38.3,35.0,11.4,290,5.9,0.0
7402,98,1005.3,16.8,10.6,6.0,1.7,56.6,21.0,9.0,270,5.1,0.0
7403,99,1007.8,14.2,9.4,5.2,-10.4,25.5,0.0,12.3,290,5.9,0.0
7404,100,1011.5,14.7,8.9,4.3,-2.8,44.6,13.0,11.8,270,5.7,0.0
7405,101,1014.0,16.8,10.7,5.8,1.0,52.6,48.0,9.2,290,4.1,0.0
7406,102,1009.1,16.0,9.9,6.2,2.8,63.8,48.0,8.8,290,4.9,0.0
7407,103,1004.4,15.6,9.9,4.4,1.6,58.6,31.0,8.3,90,7.4,0.0
7408,104,1003.9,20.4,12.4,4.3,-2.6,39.4,19.0,12.2,70,5.5,0.0
7409,105,1006.3,19.6,13.0,7.6,0.9,46.8,13.0,12.1,290,5.3,0.0
7410,106,1004.6,20.2,13.2,7.2,-0.7,39.8,54.0,10.0,290,5.6,0.0
7411,107,1006.1,23.8,16.0,8.9,1.8,39.9,29.0,10.6,90,4.5,0.0
7412,108,1002.2,15.4,12.5,10.4,8.5,77.8,91.0,0.3,110,4.8,1.0
7413,109,1005.9,19.6,13.5,8.5,7.2,67.9,26.0,10.4,320,4.8,0.0
7414,110,1004.1,15.5,12.3,9.5,7.8,75.8,95.0,0.3,90,5.2,1.0
7415,111,1000.6,13.1,10.0,7.6,5.2,73.0,74.0,1.3,250,6.8,1.0
7416,112,1003.8,10.4,7.4,4.8,-3.4,49.0,36.0,10.1,290,8.9,0.0
7417,113,1005.9,8.3,6.0,4.1,-4.6,46.8,41.0,5.3,290,6.4,0.0
7418,114,1005.6,12.8,7.9,2.9,-3.1,47.8,16.0,11.8,290,7.9,0.0
7419,115,1003.1,14.3,9.9,4.1,1.1,55.6,18.0,12.0,270,8.2,0.0
7420,116,999.3,17.1,13.1,9.9,4.0,54.4,33.0,8.5,250,7.8,0.0
7421,117,1006.9,19.0,12.3,6.8,-1.0,43.1,8.0,12.5,290,6.5,0.0
7422,118,1009.3,18.3,12.9,8.7,1.9,49.8,34.0,9.7,320,5.5,0.0
7423,119,1009.4,19.9,13.9,7.8,2.8,50.0,0.0,12.6,250,5.5,0.0
7424,120,1009.0,21.0,14.9,9.3,2.9,48.6,4.0,12.2,290,5.2,0.0
7425,121,1005.7,23.4,17.1,9.3,8.2,57.1,53.0,8.2,250,5.9,0.0
7426,122,1003.0,26.2,20.2,16.4,15.1,73.6,66.0,6.1,270,5.5,0.0
7427,123,1001.3,23.9,20.3,18.0,16.6,79.6,90.0,0.2,290,4.6,0.0
7428,124,996.0,27.4,21.8,17.0,15.3,68.8,70.0,5.9,90,3.9,0.0
7429,125,998.1,25.3,20.2,14.8,12.9,63.9,34.0,10.1,290,4.6,0.0
7430,126,1001.5,19.3,16.0,13.1,9.9,67.9,54.0,3.3,290,5.3,0.0
7431,127,1003.7,27.6,19.4,11.1,7.3,50.0,18.0,12.8,70,4.4,0.0
7432,128,1007.1,26.5,20.7,14.9,3.1,32.5,68.0,8.7,90,4.3,0.0
7433,129,1004.4,27.3,19.9,14.3,0.7,32.8,74.0,7.5,160,4.5,1.0
7434,130,994.8,16.8,14.2,12.7,13.3,94.4,100.0,0.0,90,5.9,1.0
7435,131,997.0,16.6,14.4,12.8,12.4,88.6,90.0,0.4,250,4.1,1.0
7436,132,997.7,22.0,16.5,12.4,7.8,61.0,81.0,7.2,250,5.6,1.0
7437,133,995.1,18.9,14.3,10.5,8.5,69.4,33.0,5.0,250,5.4,1.0
7438,134,1005.1,21.8,16.1,10.2,3.5,47.3,6.0,13.0,270,6.5,0.0
7439,135,1006.0,25.4,19.3,12.4,2.8,35.4,83.0,6.6,90,4.3,0.0
7440,136,998.8,20.2,16.1,14.1,12.2,81.4,100.0,0.0,90,5.3,1.0
7441,137,996.6,20.3,16.7,15.0,15.0,90.3,95.0,0.6,290,3.3,1.0
7442,138,995.3,24.9,19.1,14.6,15.4,80.1,71.0,3.9,320,4.3,0.0
7443,139,988.4,26.8,19.1,13.2,15.1,79.4,85.0,3.2,140,7.2,1.0
7444,140,990.7,17.1,13.0,10.1,8.0,73.6,76.0,3.0,50,7.2,1.0
7445,141,1001.7,20.1,14.4,9.2,6.6,60.4,60.0,4.5,90,3.0,0.0
7446,142,1004.4,22.9,17.4,10.9,8.2,56.1,48.0,9.4,90,3.3,0.0
7447,143,1002.7,22.7,18.5,14.8,12.5,68.5,86.0,0.7,290,4.9,0.0
7448,144,1001.1,25.0,20.1,16.6,13.2,66.1,74.0,6.8,290,4.7,0.0
7449,145,999.6,20.2,17.1,14.3,14.4,84.8,84.0,1.1,230,6.5,1.0
7450,146,1002.3,21.3,16.6,13.7,13.1,81.0,81.0,2.5,320,3.8,0.0
7451,147,999.4,22.9,16.2,12.7,12.8,81.9,78.0,4.8,290,5.4,1.0
7452,148,999.3,23.9,17.4,11.8,10.9,68.5,15.0,13.2,320,5.9,0.0
7453,149,999.6,23.4,18.7,14.2,10.8,62.8,39.0,8.4,320,3.9,0.0
7454,150,1004.9,27.6,20.7,14.6,13.5,65.6,13.0,12.7,290,4.1,0.0
7455,151,1006.1,30.0,22.6,16.5,12.9,57.3,11.0,11.3,290,4.3,0.0
7456,152,1001.4,28.0,21.2,17.6,13.3,63.0,85.0,5.0,320,5.7,1.0
7457,153,999.7,24.5,19.7,16.6,12.0,64.3,38.0,11.5,290,6.2,1.0
7458,154,997.4,21.8,17.9,14.8,12.3,71.0,93.0,0.2,290,4.1,1.0
7459,155,993.9,28.4,22.0,17.6,16.6,73.3,58.0,9.5,290,5.6,0.0
7460,156,994.1,26.5,21.9,19.7,18.2,81.1,84.0,4.7,250,4.7,1.0
7461,157,997.2,28.7,23.0,18.4,16.6,69.4,55.0,8.8,290,3.8,0.0
7462,158,998.1,30.9,24.6,19.2,16.8,63.6,23.0,8.6,290,4.4,0.0
7463,159,1001.9,29.2,22.7,19.2,16.5,69.4,33.0,9.2,290,5.1,0.0
7464,160,1004.6,32.0,25.0,19.8,17.0,63.6,30.0,11.3,290,5.5,0.0
7465,161,1004.3,32.8,26.7,20.3,15.4,51.6,30.0,12.9,320,4.3,0.0
7466,162,998.9,32.1,25.8,22.5,17.7,63.8,90.0,5.2,290,6.2,1.0
7467,163,993.7,31.6,26.1,21.7,19.2,68.3,58.0,8.0,290,4.6,0.0
7468,164,995.1,27.6,24.7,21.6,18.4,68.6,81.0,0.5,290,3.0,0.0
7469,165,994.3,33.5,26.9,20.6,15.7,52.8,55.0,9.7,290,5.0,0.0
7470,166,994.3,28.8,24.0,20.1,17.9,70.6,44.0,8.1,270,5.9,1.0
7471,167,996.4,28.6,23.0,18.2,14.5,62.3,60.0,10.1,270,6.3,0.0
7472,168,995.7,30.7,24.4,20.0,16.4,63.0,60.0,7.5,290,4.4,0.0
7473,169,995.3,30.3,24.3,20.2,15.3,58.6,74.0,5.9,290,4.3,0.0
7474,170,993.1,27.3,23.4,20.3,15.4,61.4,90.0,0.1,320,3.4,0.0
7475,171,996.4,30.0,24.7,21.1,16.5,61.4,63.0,6.0,70,4.2,1.0
7476,172,1000.0,29.7,24.9,20.7,16.9,62.6,9.0,11.7,290,4.6,0.0
7477,173,998.0,32.7,26.1,19.5,17.0,59.5,1.0,13.5,320,4.5,0.0
7478,174,998.0,35.4,28.6,21.7,16.4,50.5,16.0,13.3,290,4.1,0.0
7479,175,998.3,31.0,27.3,23.2,16.8,53.5,75.0,5.1,270,3.7,0.0
7480,176,993.1,26.3,22.3,19.9,19.0,83.5,100.0,0.0,50,5.7,1.0
7481,177,991.8,23.4,21.6,20.1,19.9,91.0,100.0,0.1,180,4.3,1.0
7482,178,996.5,25.7,21.8,19.2,18.4,82.1,83.0,3.1,230,5.3,1.0
7483,179,995.5,29.6,24.1,20.4,18.1,70.4,61.0,7.4,250,5.4,0.0
7484,180,994.8,30.1,25.2,21.5,19.1,70.5,19.0,12.4,270,4.7,0.0
7485,181,991.8,26.5,23.8,20.6,19.3,77.0,86.0,1.7,50,5.9,1.0
7486,182,984.3,23.1,20.1,18.4,16.9,83.0,100.0,0.0,320,7.6,1.0
7487,183,995.0,24.3,21.1,18.1,17.2,79.3,76.0,0.2,270,3.7,0.0
7488,184,1000.9,29.8,24.2,20.4,19.1,74.5,66.0,5.4,110,3.4,0.0
7489,185,1000.5,30.6,25.5,21.6,17.2,63.5,68.0,9.6,50,6.1,1.0
7490,186,997.0,29.5,24.2,20.4,16.3,63.9,76.0,9.5,270,4.4,1.0
7491,187,994.5,27.6,23.8,19.9,17.4,68.6,53.0,6.4,250,3.5,0.0
7492,188,991.2,30.9,25.6,21.8,18.7,66.6,74.0,5.0,270,4.7,0.0
7493,189,994.3,28.1,24.1,22.1,19.4,75.5,63.0,4.0,270,4.0,0.0
7494,190,994.8,30.4,25.5,21.3,19.7,71.9,29.0,10.0,270,3.7,0.0
7495,191,994.0,32.9,27.5,21.8,19.7,64.6,48.0,7.7,110,3.6,0.0
7496,192,992.6,27.7,24.5,22.7,19.7,75.0,66.0,3.1,50,6.6,1.0
7497,193,997.5,30.2,25.8,22.2,17.9,62.6,73.0,6.6,50,5.0,0.0
7498,194,999.3,26.0,23.5,21.7,17.8,71.9,91.0,0.0,70,3.6,1.0
7499,195,993.0,21.7,18.7,17.7,17.8,94.8,100.0,0.0,70,5.9,1.0
7500,196,993.9,24.3,20.3,17.2,16.4,79.4,99.0,0.1,50,4.4,1.0
7501,197,995.5,28.7,23.4,18.9,15.5,63.1,51.0,9.3,50,3.4,0.0
7502,198,997.0,29.7,25.0,20.4,19.1,70.9,41.0,10.2,270,3.5,0.0
7503,199,998.3,31.6,26.0,21.5,20.3,72.0,45.0,7.5,250,5.6,0.0
7504,200,998.4,31.0,26.1,22.8,20.4,71.6,54.0,4.3,270,4.0,0.0
7505,201,994.9,26.6,24.0,20.6,20.5,81.6,99.0,0.0,50,4.3,1.0
7506,202,995.9,26.6,23.8,22.4,21.3,86.3,96.0,0.0,200,7.0,1.0
7507,203,1001.8,30.5,25.0,21.4,20.4,77.0,63.0,4.0,270,4.2,0.0
7508,204,999.9,25.7,23.7,22.6,21.7,89.3,98.0,0.0,50,3.4,1.0
7509,205,995.7,22.6,21.1,18.5,20.3,95.5,100.0,0.0,50,8.3,1.0
7510,206,989.3,26.8,22.5,18.7,17.6,74.3,93.0,1.0,50,8.7,1.0
7511,207,993.6,29.0,24.3,22.3,18.2,69.3,78.0,1.9,50,6.1,0.0
7512,208,997.4,29.6,25.4,21.6,19.2,69.3,74.0,5.6,50,3.3,0.0
7513,209,998.6,25.5,24.3,22.9,21.8,86.4,100.0,0.0,50,3.2,1.0
7514,210,1000.5,26.4,24.4,22.7,21.5,84.8,99.0,0.0,50,3.1,1.0
7515,211,1002.0,24.9,23.7,22.6,22.9,95.8,100.0,0.0,50,3.4,1.0
7516,212,1003.4,28.4,25.3,23.4,22.6,85.5,83.0,3.0,230,3.8,1.0
7517,213,1003.9,29.6,26.2,22.8,22.7,81.9,69.0,5.0,250,4.6,1.0
7518,214,1000.5,26.9,25.3,24.3,23.6,90.9,98.0,0.0,230,4.9,1.0
7519,215,997.8,26.4,24.9,23.5,24.2,96.3,100.0,0.0,180,7.5,1.0
7520,216,998.4,26.3,25.0,23.9,24.3,96.3,100.0,0.0,200,8.3,1.0
7521,217,1000.9,29.4,27.0,25.0,25.0,89.3,96.0,0.4,200,5.7,1.0
7522,218,1000.8,29.1,26.5,25.5,25.1,92.1,98.0,0.1,50,4.6,1.0
7523,219,995.4,26.0,24.1,22.9,22.8,92.8,80.0,0.2,200,6.5,1.0
7524,220,996.9,26.1,24.3,22.6,21.5,85.3,90.0,0.0,50,3.3,0.0
7525,221,993.2,26.1,24.2,22.7,22.3,89.5,91.0,1.8,70,3.7,1.0
7526,222,992.5,25.8,24.9,23.7,24.0,95.4,98.0,0.0,200,6.8,1.0
7527,223,993.8,29.5,26.5,24.7,25.0,91.6,99.0,0.2,200,4.3,1.0
7528,224,999.6,27.3,24.6,22.4,23.2,92.5,95.0,0.5,200,4.7,1.0
7529,225,1002.7,31.3,27.2,23.5,24.1,83.9,83.0,2.1,50,4.3,0.0
7530,226,999.3,30.3,28.0,26.3,24.6,82.4,85.0,0.2,200,4.9,0.0
7531,227,995.8,28.0,27.1,26.5,24.6,86.1,93.0,0.0,200,5.7,1.0
7532,228,998.7,27.0,26.1,25.0,25.3,96.0,93.0,0.0,200,5.6,1.0
7533,229,1001.0,30.8,27.4,25.3,24.1,82.6,83.0,2.4,200,5.2,0.0
7534,230,1003.7,32.2,28.2,26.1,23.8,77.9,44.0,5.8,200,4.1,0.0
7535,231,1003.2,31.9,27.5,24.0,22.7,76.3,28.0,7.9,270,3.6,0.0
7536,232,1001.7,31.4,27.1,23.6,22.4,76.8,23.0,9.4,270,4.4,0.0
7537,233,1002.4,31.7,27.7,25.0,22.8,76.0,64.0,3.1,250,4.2,0.0
7538,234,1003.9,29.2,26.6,25.2,23.5,83.1,88.0,0.8,50,3.5,1.0
7539,235,1002.5,27.6,24.3,21.7,21.9,87.4,90.0,0.6,50,5.5,1.0
7540,236,998.7,29.9,25.3,21.5,21.0,78.4,60.0,6.8,270,3.9,0.0
7541,237,995.2,32.0,27.8,23.7,22.0,71.6,59.0,8.8,50,4.9,0.0
7542,238,995.0,34.5,29.9,26.0,23.4,69.5,59.0,7.6,200,4.6,0.0
7543,239,992.2,34.5,30.2,27.0,23.4,68.3,64.0,7.5,70,6.5,1.0
7544,240,991.3,28.6,27.1,25.6,24.2,84.6,99.0,0.5,110,7.0,1.0
7545,241,997.3,29.7,27.3,26.0,25.3,89.1,89.0,2.0,270,4.4,1.0
7546,242,999.2,29.0,26.8,25.5,25.0,90.1,84.0,1.7,50,4.0,1.0
7547,243,1001.6,30.6,26.8,24.4,24.6,88.8,79.0,2.4,200,4.8,1.0
7548,244,1002.4,30.0,26.4,23.8,22.1,77.9,88.0,1.9,50,4.3,0.0
7549,245,999.4,29.5,26.6,23.8,21.1,72.4,88.0,1.0,110,3.6,0.0
7550,246,993.7,26.4,24.3,22.6,22.7,91.3,96.0,0.0,50,4.0,1.0
7551,247,987.3,25.6,22.7,20.0,19.3,82.0,74.0,2.8,200,9.8,1.0
7552,248,1002.2,27.5,23.3,19.9,15.7,63.9,16.0,10.1,200,5.6,0.0
7553,249,1003.5,27.3,23.3,19.2,16.5,66.6,80.0,3.3,50,3.5,0.0
7554,250,999.3,24.4,21.7,19.5,17.9,80.0,94.0,0.0,50,4.8,1.0
7555,251,983.1,20.6,19.2,17.5,18.0,93.5,100.0,0.0,50,7.9,1.0
7556,252,998.7,26.5,23.4,20.6,17.6,71.5,54.0,9.5,230,7.0,0.0
7557,253,999.9,25.3,21.1,19.0,18.0,83.4,76.0,3.1,180,7.6,1.0
7558,254,999.1,27.0,22.8,18.8,17.9,75.8,63.0,9.0,50,4.2,1.0
7559,255,1004.5,27.1,22.4,19.2,16.9,72.6,76.0,4.5,50,4.9,1.0
7560,256,0.0,23.2,20.2,18.1,17.3,83.8,95.0,0.0,50,3.9,1.0
7561,257,1005.7,26.6,21.5,16.7,15.6,70.4,28.0,9.8,50,3.5,0.0
7562,258,1004.4,24.9,21.3,17.6,17.4,79.3,46.0,5.7,270,4.3,0.0
7563,259,1002.6,27.7,23.0,18.9,18.3,76.4,75.0,5.1,50,3.3,0.0
7564,260,999.6,24.9,22.5,21.3,18.8,79.9,94.0,0.3,180,3.4,1.0
7565,261,1000.2,23.6,21.3,20.1,15.2,70.3,84.0,0.7,270,3.7,0.0
7566,262,1002.7,25.8,21.5,18.1,13.4,62.0,31.0,9.8,250,6.0,0.0
7567,263,1004.9,26.2,21.2,17.6,11.9,59.3,15.0,9.7,250,5.3,1.0
7568,264,1007.0,24.9,19.7,15.6,10.6,57.6,0.0,11.4,290,4.9,0.0
7569,265,1008.1,25.3,19.1,13.6,9.6,56.1,45.0,9.6,50,2.9,0.0
7570,266,1008.7,25.6,20.2,15.5,10.5,55.3,31.0,10.7,50,4.6,0.0
7571,267,1008.2,23.8,19.2,15.2,11.1,59.9,76.0,7.2,50,5.3,0.0
7572,268,1005.3,25.4,20.6,16.8,12.4,59.6,66.0,8.0,50,5.7,0.0
7573,269,1003.7,25.4,20.1,16.6,12.9,64.1,49.0,3.5,50,4.9,0.0
7574,270,1006.7,24.8,19.3,14.8,11.7,62.5,40.0,8.0,50,6.2,0.0
